Id,Year,Certificate,Duration (min),Genre,Rating
5434,51,24,35,206,37
5435,51,19,52,345,51
5436,51,21,36,3,49
5437,51,20,30,188,53
5438,51,10,40,331,27
5439,32,10,43,377,30
5440,32,21,29,198,50
5441,32,10,34,300,27
5442,32,20,53,45,44
5443,32,19,44,206,44
5444,32,19,28,245,46
5445,32,20,55,255,52
5446,32,24,23,186,16
5447,32,10,31,369,40
5448,32,20,24,234,38
5449,32,21,36,29,36
5450,32,19,51,206,41
5451,32,20,39,5,46
5452,32,19,45,343,14
5453,32,20,57,16,50
5454,32,20,40,249,39
5455,32,19,31,389,40
5456,32,21,61,21,31
5457,32,20,65,172,53
5458,32,19,20,186,46
5459,32,19,21,97,14
5460,32,20,62,172,56
5461,32,20,41,350,50
5462,32,10,36,385,29
5463,32,21,47,213,43
5464,32,19,43,98,41
5465,32,21,43,145,35
5466,32,19,41,316,51
5467,32,19,22,398,31
5468,32,20,37,76,34
5469,32,5,27,347,37
5470,32,21,41,141,58
5471,33,10,35,228,32
5472,33,24,34,41,38
5473,33,19,33,74,42
5474,33,20,39,240,49
5475,33,21,34,138,45
5476,33,10,41,41,52
5477,33,20,43,323,44
5478,33,20,42,180,46
5479,33,20,30,245,44
5480,33,20,41,245,46
5481,33,10,82,350,57
5482,33,20,43,350,12
5483,33,17,52,206,39
5484,33,21,35,188,44
5485,33,20,41,331,46
5486,33,19,35,350,50
5487,33,24,31,21,45
5488,33,18,49,200,54
5489,33,20,35,382,33
5490,33,24,51,32,40
5491,33,20,34,194,28
5492,33,19,47,351,45
5493,33,19,35,245,45
5494,33,19,39,38,34
5495,33,20,46,263,43
5496,33,5,35,225,46
5497,33,21,38,35,41
5498,33,21,45,87,46
5499,33,10,151,21,64
5500,33,26,49,353,51
5501,9,20,42,21,48
5502,9,21,56,181,54
5503,9,20,62,206,42
5504,9,20,23,233,44
5505,9,19,39,350,44
5506,9,20,60,35,49
5507,9,10,35,206,26
5508,9,10,53,53,50
5509,9,3,32,305,39
5510,9,20,22,385,27
5511,9,21,54,300,56
5512,9,20,23,382,38
5513,9,19,32,174,53
5514,9,17,32,206,37
5515,9,17,50,300,47
5516,9,20,35,231,42
5517,9,21,32,23,36
5518,9,20,55,350,47
5519,9,21,50,356,54
5520,9,19,35,103,59
5521,9,19,32,41,47
5522,9,21,43,276,44
5523,9,20,35,331,34
5524,9,20,50,350,40
5525,9,21,67,325,42
5526,9,20,48,198,45
5527,9,24,36,206,53
5528,9,19,36,186,38
5529,9,19,58,175,46
5530,9,20,56,54,50
5531,58,10,108,300,68
5532,58,20,31,206,50
5533,58,20,57,208,49
5534,58,20,28,186,37
5535,58,21,35,189,8
5536,58,20,41,87,54
5537,58,20,45,198,45
5538,58,24,30,377,49
5539,58,20,30,53,49
5540,58,21,32,138,44
5541,58,19,26,25,24
5542,58,10,35,35,52
5543,58,10,53,41,43
5544,58,10,26,377,52
5545,58,10,55,84,40
5546,58,20,40,45,46
5547,58,20,55,347,55
5548,58,5,35,263,27
5549,58,17,35,352,58
5550,58,20,39,41,38
5551,58,20,45,359,42
5552,58,21,41,350,47
5553,58,21,30,335,55
5554,58,20,84,323,57
5555,58,20,44,203,52
5556,58,21,39,213,32
5557,58,10,86,350,65
5558,58,21,25,152,51
5559,58,21,36,300,49
5560,58,20,46,21,42
5561,58,18,57,350,46
5562,58,19,79,300,62
5563,58,20,43,3,44
5564,58,19,17,186,47
5565,58,10,51,263,50
5566,58,26,39,198,45
5567,58,20,20,207,47
5568,58,10,38,245,31
5569,19,5,67,325,48
5570,19,21,28,104,33
5571,19,20,46,35,44
5572,19,20,30,359,33
5573,19,20,31,234,38
5574,19,10,54,331,45
5575,19,10,28,385,23
5576,19,20,27,377,41
5577,19,24,38,231,44
5578,19,20,51,382,39
5579,19,20,33,225,52
5580,19,19,39,334,37
5581,19,27,26,305,36
5582,19,18,14,145,36
5583,19,21,75,352,48
5584,19,21,39,225,51
5585,19,20,42,197,47
5586,19,24,97,42,35
5587,19,24,39,206,43
5588,19,20,60,177,58
5589,19,20,39,186,40
5590,19,20,55,198,49
5591,19,21,101,49,67
5592,19,18,29,138,0
5593,19,10,20,328,54
5594,19,20,43,198,55
5595,19,20,53,320,46
5596,19,20,51,300,44
5597,19,19,39,245,38
5598,55,21,28,147,54
5599,55,19,63,350,56
5600,55,21,44,109,47
5601,55,20,50,300,56
5602,55,24,69,53,51
5603,55,10,26,233,49
5604,55,20,51,172,40
5605,55,20,30,263,28
5606,55,20,50,88,47
5607,55,18,19,199,44
5608,55,10,30,58,37
5609,55,20,40,170,35
5610,55,20,23,186,42
5611,55,20,45,180,53
5612,55,20,50,263,41
5613,55,21,46,20,33
5614,55,20,38,382,28
5615,55,24,84,13,40
5616,55,10,27,186,41
5617,55,24,25,383,42
5618,55,24,70,267,62
5619,55,7,26,273,47
5620,55,10,46,76,46
5621,55,20,34,267,43
5622,55,24,101,3,63
5623,55,20,39,399,43
5624,55,19,54,168,44
5625,55,10,83,350,51
5626,55,18,26,180,52
5627,55,21,43,249,36
5628,55,24,50,206,48
5629,55,19,36,351,42
5630,55,21,74,300,55
5631,1,25,41,280,60
5632,1,20,56,310,47
5633,1,20,28,154,23
5634,1,20,45,172,51
5635,1,20,32,385,21
5636,1,20,74,170,50
5637,1,20,54,261,55
5638,1,21,86,323,49
5639,1,17,6,383,51
5640,1,18,54,172,45
5641,1,21,145,342,63
5642,1,21,43,109,59
5643,1,17,29,383,45
5644,1,20,67,35,46
5645,1,20,27,198,48
5646,1,24,45,3,37
5647,1,20,22,186,56
5648,1,24,94,198,58
5649,1,10,49,267,46
5650,1,19,34,298,61
5651,1,19,45,203,53
5652,1,19,30,198,49
5653,1,10,37,35,36
5654,1,21,44,216,43
5655,1,20,33,312,39
5656,1,20,55,168,55
5657,1,21,38,362,56
5658,1,21,46,206,47
5659,1,10,52,239,43
5660,52,24,50,41,55
5661,52,24,37,7,25
5662,52,20,30,186,31
5663,52,20,23,203,28
5664,52,21,67,103,48
5665,52,10,21,21,43
5666,52,20,43,300,43
5667,52,20,39,326,45
5668,52,20,49,180,53
5669,52,20,33,345,51
5670,52,20,56,180,53
5671,52,21,47,76,49
5672,52,24,70,50,38
5673,52,20,32,206,47
5674,52,24,44,138,48
5675,52,21,75,326,42
5676,52,18,54,177,47
5677,52,24,103,109,61
5678,52,10,59,3,46
5679,52,10,30,377,50
5680,52,24,49,21,43
5681,52,10,43,186,38
5682,52,21,45,104,51
5683,52,21,40,21,41
5684,52,19,78,177,58
5685,52,20,33,202,35
5686,52,20,25,284,57
5687,52,10,25,372,23
5688,52,21,46,384,45
5689,52,24,49,74,45
5690,52,21,30,186,44
5691,35,21,34,3,21
5692,35,19,47,180,45
5693,35,21,33,89,39
5694,35,10,26,197,45
5695,35,20,48,13,46
5696,35,21,34,199,53
5697,35,10,46,53,37
5698,35,7,52,380,48
5699,35,20,33,186,35
5700,35,17,25,334,54
5701,35,10,54,398,56
5702,35,20,42,16,39
5703,35,20,39,206,43
5704,35,19,28,280,62
5705,35,21,44,10,43
5706,35,20,54,53,39
5707,35,20,49,344,50
5708,35,25,60,377,45
5709,35,10,93,255,60
5710,35,20,46,350,47
5711,35,10,34,206,46
5712,35,10,31,350,46
5713,35,20,36,175,47
5714,35,10,42,268,55
5715,35,21,37,89,34
5716,35,20,35,205,45
5717,35,21,53,140,60
5718,35,19,63,85,55
5719,35,20,33,187,20
5720,35,24,47,40,48
5721,35,21,43,385,1
5722,35,21,28,3,36
5723,35,10,27,35,42
5724,35,19,33,206,50
5725,35,19,52,300,54
5726,35,20,28,55,46
5727,35,20,32,45,44
5728,35,19,54,175,47
5729,37,24,31,187,51
5730,37,9,28,145,50
5731,37,20,70,35,49
5732,37,20,37,271,40
5733,37,20,25,231,34
5734,37,21,60,53,41
5735,37,10,34,63,43
5736,37,19,21,331,29
5737,37,21,69,358,52
5738,37,20,29,35,30
5739,37,20,86,350,56
5740,37,17,41,347,44
5741,37,19,24,350,48
5742,37,16,37,300,38
5743,37,3,42,198,51
5744,37,20,38,186,43
5745,37,20,58,206,54
5746,37,0,55,259,42
5747,37,18,40,310,47
5748,37,18,29,98,45
5749,37,18,29,152,56
5750,37,19,143,175,44
5751,37,7,32,331,21
5752,37,19,44,7,45
5753,37,20,23,385,44
5754,37,18,38,218,37
5755,37,20,46,206,52
5756,37,10,79,364,53
5757,37,20,45,362,56
5758,37,19,27,12,20
5759,37,19,35,206,47
5760,37,20,29,331,33
5761,37,20,63,167,52
5762,54,20,33,168,54
5763,54,24,32,10,41
5764,54,19,56,186,40
5765,54,20,30,198,38
5766,54,24,30,59,33
5767,54,19,35,206,42
5768,54,17,33,188,56
5769,54,19,54,101,50
5770,54,21,45,245,48
5771,54,19,53,198,57
5772,54,20,9,198,47
5773,54,21,87,300,61
5774,54,20,38,76,42
5775,54,19,50,300,47
5776,54,21,46,208,42
5777,54,7,55,350,45
5778,54,24,48,245,38
5779,54,20,37,198,30
5780,54,3,26,392,35
5781,54,21,31,145,46
5782,54,21,41,172,55
5783,54,24,97,206,38
5784,54,7,35,107,43
5785,54,20,42,186,38
5786,54,21,25,239,57
5787,54,20,46,276,40
5788,54,20,40,36,31
5789,54,20,30,198,39
5790,54,24,130,175,55
5791,54,3,30,245,40
5792,54,20,96,51,50
5793,54,17,23,37,42
5794,54,21,67,172,55
5795,54,21,122,204,61
5796,54,24,29,346,49
5797,45,20,28,331,32
5798,45,21,55,158,63
5799,45,20,40,263,56
5800,45,19,23,23,25
5801,45,20,41,88,37
5802,45,21,18,89,15
5803,45,20,42,197,44
5804,45,10,45,260,46
5805,45,18,26,145,41
5806,45,20,38,197,45
5807,45,20,23,385,36
5808,45,20,46,221,18
5809,45,24,50,338,41
5810,45,10,71,41,45
5811,45,21,57,276,50
5812,45,20,28,382,37
5813,45,21,35,145,52
5814,45,21,39,89,31
5815,45,21,59,195,8
5816,45,21,115,106,54
5817,45,10,48,381,40
5818,45,10,23,359,33
5819,45,20,67,16,49
5820,45,17,15,383,38
5821,45,10,75,180,47
5822,45,20,50,334,32
5823,45,20,38,377,37
5824,45,17,39,350,51
5825,45,21,48,300,62
5826,45,20,27,76,28
5827,45,19,19,3,35
5828,45,10,47,35,43
5829,49,21,71,345,58
5830,49,20,99,175,56
5831,49,19,38,280,54
5832,49,7,80,264,38
5833,49,19,42,206,33
5834,49,20,26,144,37
5835,49,20,38,331,34
5836,49,21,42,213,43
5837,49,21,71,178,56
5838,49,10,52,195,51
5839,49,19,34,190,48
5840,49,24,40,41,48
5841,49,20,39,76,30
5842,49,20,25,398,10
5843,49,20,34,35,38
5844,49,18,35,118,53
5845,49,10,21,186,29
5846,49,21,51,166,57
5847,49,2,34,150,62
5848,49,10,28,35,48
5849,49,21,57,35,45
5850,49,20,30,4,45
5851,49,21,33,235,44
5852,49,7,32,245,36
5853,49,25,37,206,43
5854,49,26,39,294,55
5855,49,21,34,3,30
5856,49,20,43,353,31
5857,49,19,46,175,47
5858,49,10,67,300,60
5859,49,10,30,238,31
5860,6,21,54,244,50
5861,6,19,33,206,49
5862,6,19,41,267,45
5863,6,20,38,372,36
5864,6,17,36,331,46
5865,6,20,53,300,13
5866,6,21,55,77,37
5867,6,10,60,184,54
5868,6,20,30,206,46
5869,6,10,39,362,51
5870,6,20,38,359,34
5871,6,20,40,255,53
5872,6,21,73,300,49
5873,6,20,32,128,40
5874,6,19,35,264,42
5875,6,20,23,383,37
5876,6,20,109,338,63
5877,6,21,46,350,60
5878,6,24,53,175,52
5879,6,19,39,8,36
5880,6,21,3,158,57
5881,6,20,36,273,41
5882,6,10,35,234,35
5883,6,21,28,104,51
5884,6,21,44,198,48
5885,6,20,43,206,54
5886,6,20,23,170,57
5887,51,21,46,218,47
5888,51,19,41,198,47
5889,51,18,21,145,42
5890,51,21,40,245,41
5891,51,20,39,267,44
5892,51,20,38,186,40
5893,51,20,37,76,15
5894,51,19,43,300,50
5895,51,17,45,263,50
5896,51,21,31,3,26
5897,51,3,38,314,47
5898,51,20,45,176,44
5899,51,20,45,206,44
5900,51,10,31,301,46
5901,51,19,67,108,51
5902,51,20,43,347,35
5903,51,5,30,267,39
5904,51,18,87,387,64
5905,51,20,46,41,39
5906,51,20,30,58,49
5907,51,19,67,175,54
5908,51,24,28,195,40
5909,51,20,34,187,41
5910,51,20,32,350,47
5911,51,21,37,367,45
5912,51,20,23,384,39
5913,51,24,29,89,25
5914,51,7,28,312,53
5915,51,20,47,350,43
5916,56,20,44,208,50
5917,56,20,72,300,44
5918,56,21,92,341,57
5919,56,21,46,175,47
5920,56,25,43,145,46
5921,56,19,42,17,58
5922,56,20,42,356,37
5923,56,24,49,179,54
5924,56,20,36,21,45
5925,56,19,35,21,44
5926,56,19,47,350,43
5927,56,20,30,186,17
5928,56,4,25,233,40
5929,56,20,31,197,49
5930,56,19,52,331,42
5931,56,10,47,35,39
5932,56,19,27,35,37
5933,56,20,37,76,25
5934,56,10,52,382,33
5935,56,24,44,334,56
5936,56,20,27,338,57
5937,56,10,38,35,43
5938,56,25,36,245,45
5939,56,18,28,280,61
5940,56,20,43,186,41
5941,56,19,52,345,45
5942,56,20,28,53,38
5943,56,3,47,206,45
5944,56,20,42,279,56
5945,56,19,36,103,50
5946,56,19,45,100,30
5947,56,24,41,12,46
5948,48,10,46,377,44
5949,48,24,46,41,43
5950,48,20,20,206,54
5951,48,10,34,382,31
5952,48,19,48,288,66
5953,48,7,55,225,36
5954,48,24,75,263,43
5955,48,20,37,346,39
5956,48,7,30,382,17
5957,48,17,27,238,54
5958,48,19,54,206,39
5959,48,29,52,350,39
5960,48,20,34,186,26
5961,48,20,39,168,56
5962,48,20,48,180,43
5963,48,24,39,245,43
5964,48,20,38,184,41
5965,48,24,30,145,60
5966,48,24,20,221,28
5967,48,24,64,350,47
5968,48,20,49,353,51
5969,48,24,78,350,59
5970,48,20,27,250,31
5971,48,20,42,228,35
5972,48,17,27,195,52
5973,48,20,40,398,52
5974,48,20,43,207,42
5975,48,21,25,3,34
5976,48,21,62,362,59
5977,48,20,15,385,46
5978,56,10,55,377,20
5979,56,17,46,170,37
5980,56,24,60,266,44
5981,56,21,30,206,58
5982,56,18,33,89,37
5983,56,20,28,331,38
5984,56,10,43,333,33
5985,56,19,29,331,30
5986,56,20,44,276,42
5987,56,18,33,88,48
5988,56,9,32,96,39
5989,56,20,44,353,44
5990,56,10,24,385,40
5991,56,21,23,249,44
5992,56,24,38,138,53
5993,56,18,43,350,42
5994,56,19,18,347,35
5995,56,10,35,385,46
5996,56,20,33,186,42
5997,56,21,64,315,49
5998,56,19,31,234,28
5999,56,20,39,245,40
6000,56,21,34,145,50
6001,56,20,49,205,44
6002,56,10,34,281,50
6003,56,17,43,255,49
6004,56,20,23,300,36
6005,56,10,24,245,45
6006,56,20,37,235,53
6007,56,18,34,212,34
6008,56,26,38,347,31
6009,56,10,43,350,27
6010,56,19,34,20,36
6011,56,19,36,300,53
6012,56,18,48,300,53
6013,56,18,53,173,48
6014,11,19,36,4,41
6015,11,19,30,74,27
6016,11,21,28,187,28
6017,11,20,49,76,29
6018,11,21,52,199,50
6019,11,13,32,153,51
6020,11,19,35,206,49
6021,11,19,27,250,44
6022,11,21,67,172,52
6023,11,18,45,282,65
6024,11,21,33,145,36
6025,11,20,45,263,49
6026,11,21,52,313,47
6027,11,20,36,41,35
6028,11,21,117,326,61
6029,11,19,39,302,57
6030,11,20,30,233,41
6031,11,21,26,364,46
6032,11,21,31,6,33
6033,11,20,35,41,26
6034,11,20,29,206,49
6035,11,24,14,140,46
6036,11,19,43,206,44
6037,11,17,49,300,57
6038,11,24,57,307,48
6039,11,19,37,174,36
6040,11,20,69,338,41
6041,11,19,28,194,21
6042,11,20,45,198,54
6043,11,8,34,300,18
6044,11,21,45,17,52
6045,11,18,31,145,44
6046,11,20,27,221,39
6047,11,21,12,153,57
6048,11,19,24,338,41
6049,14,19,48,312,43
6050,14,19,20,350,47
6051,14,20,37,385,43
6052,14,20,25,260,28
6053,14,10,35,370,42
6054,14,3,44,263,40
6055,14,19,50,172,40
6056,14,20,35,76,32
6057,14,21,105,89,49
6058,14,20,15,300,37
6059,14,19,63,45,41
6060,14,20,40,22,34
6061,14,20,31,377,29
6062,14,18,43,200,39
6063,14,10,44,167,53
6064,14,10,54,351,50
6065,14,0,44,5,51
6066,14,10,53,76,48
6067,14,20,56,195,35
6068,14,9,31,145,44
6069,14,20,45,331,29
6070,14,21,49,187,49
6071,14,19,21,381,34
6072,14,19,36,245,35
6073,14,17,44,385,43
6074,14,10,47,252,44
6075,14,21,26,212,42
6076,14,18,57,180,51
6077,14,19,62,206,49
6078,14,21,58,104,55
6079,14,20,23,385,15
6080,42,21,56,54,46
6081,42,18,33,89,30
6082,42,20,28,122,22
6083,42,20,56,168,54
6084,42,24,104,350,18
6085,42,19,53,338,36
6086,42,20,64,54,36
6087,42,20,50,206,46
6088,42,19,38,44,25
6089,42,24,37,186,36
6090,42,7,21,138,54
6091,42,7,34,188,45
6092,42,20,39,331,37
6093,42,20,57,323,44
6094,42,26,40,51,40
6095,42,10,40,38,40
6096,42,19,41,188,28
6097,42,19,56,376,51
6098,42,10,66,41,59
6099,42,20,38,221,37
6100,42,20,44,263,38
6101,42,20,36,198,39
6102,42,21,25,186,44
6103,42,20,67,188,53
6104,42,19,49,300,41
6105,42,19,22,357,30
6106,42,20,38,359,33
6107,42,18,28,145,38
6108,42,21,28,245,47
6109,42,10,23,382,34
6110,42,27,33,5,37
6111,42,26,71,209,48
6112,42,24,25,20,26
6113,51,7,50,170,36
6114,51,24,31,167,49
6115,51,20,22,21,40
6116,51,20,35,395,30
6117,51,19,45,350,55
6118,51,20,35,198,43
6119,51,28,35,350,57
6120,51,19,36,380,36
6121,51,10,34,385,42
6122,51,24,71,264,58
6123,51,20,37,347,43
6124,51,20,23,0,28
6125,51,20,35,384,40
6126,51,21,23,239,45
6127,51,19,38,195,45
6128,51,26,47,206,49
6129,51,19,26,21,38
6130,51,20,67,35,53
6131,51,19,68,17,48
6132,51,24,80,200,54
6133,51,5,46,84,48
6134,51,18,44,307,50
6135,51,10,56,350,49
6136,51,20,43,240,44
6137,51,24,52,3,44
6138,51,20,37,276,27
6139,51,20,26,200,54
6140,51,19,33,198,40
6141,51,21,51,5,43
6142,51,10,38,198,45
6143,51,20,16,138,46
6144,58,24,40,53,48
6145,58,10,51,52,44
6146,58,21,37,199,35
6147,58,20,41,231,67
6148,58,7,64,391,37
6149,58,20,29,359,38
6150,58,21,49,168,50
6151,58,18,48,302,46
6152,58,20,44,263,35
6153,58,20,43,41,49
6154,58,19,38,86,40
6155,58,20,34,35,34
6156,58,24,32,228,38
6157,58,20,40,238,39
6158,58,20,49,181,48
6159,58,20,25,72,17
6160,58,19,48,21,39
6161,58,21,68,228,57
6162,58,3,47,181,56
6163,58,20,28,152,54
6164,58,17,29,21,52
6165,58,20,41,35,54
6166,58,20,42,35,51
6167,58,19,39,206,37
6168,58,20,50,350,52
6169,58,20,21,300,36
6170,58,10,47,41,46
6171,58,21,36,199,42
6172,58,20,30,41,17
6173,58,25,28,107,40
6174,58,3,47,198,48
6175,58,20,28,263,29
6176,58,13,43,7,50
6177,58,10,48,334,45
6178,58,24,66,170,44
6179,58,10,53,264,42
6180,12,20,24,3,38
6181,12,21,26,24,34
6182,12,17,93,141,62
6183,12,26,42,203,48
6184,12,10,111,35,63
6185,12,9,61,3,43
6186,12,20,56,267,48
6187,12,21,53,172,48
6188,12,20,29,200,52
6189,12,0,16,260,46
6190,12,20,31,198,43
6191,12,21,49,20,56
6192,12,21,19,383,47
6193,12,19,40,298,66
6194,12,17,36,267,31
6195,12,19,56,203,41
6196,12,20,39,300,54
6197,12,19,38,313,46
6198,12,21,43,172,46
6199,12,20,35,377,46
6200,12,20,69,350,52
6201,12,20,30,76,19
6202,12,10,21,20,48
6203,12,19,58,172,55
6204,12,18,11,308,56
6205,12,20,49,359,44
6206,12,21,49,216,40
6207,12,20,43,206,52
6208,12,20,48,168,46
6209,12,20,23,267,57
6210,12,27,45,212,28
6211,12,10,37,9,45
6212,12,21,86,12,49
6213,57,20,54,21,57
6214,57,18,34,116,42
6215,57,10,37,35,30
6216,57,20,18,228,29
6217,57,17,28,328,58
6218,57,20,24,186,19
6219,57,20,23,90,17
6220,57,24,50,21,44
6221,57,20,42,188,46
6222,57,20,44,206,52
6223,57,24,46,263,41
6224,57,19,39,331,37
6225,57,20,51,198,43
6226,57,19,25,245,35
6227,57,20,44,35,46
6228,57,20,33,377,29
6229,57,20,36,276,30
6230,57,19,31,4,36
6231,57,20,93,106,54
6232,57,19,40,235,44
6233,57,24,46,35,41
6234,57,3,74,320,34
6235,57,20,30,385,36
6236,57,26,47,346,46
6237,57,24,44,74,39
6238,57,20,31,24,29
6239,57,0,40,145,52
6240,33,10,44,255,56
6241,33,18,14,138,60
6242,33,21,40,398,46
6243,33,10,28,12,36
6244,33,21,51,206,55
6245,33,20,35,76,34
6246,33,20,38,186,26
6247,33,19,79,300,44
6248,33,20,52,267,57
6249,33,19,54,31,38
6250,33,20,32,385,39
6251,33,17,33,198,55
6252,33,20,38,3,41
6253,33,24,45,350,48
6254,33,20,61,198,48
6255,33,20,28,313,13
6256,33,19,21,26,18
6257,33,21,42,350,60
6258,33,21,20,225,59
6259,33,20,39,226,45
6260,33,19,32,186,44
6261,33,20,18,377,28
6262,33,18,31,219,41
6263,33,19,37,358,41
6264,33,19,34,36,19
6265,33,21,30,3,38
6266,33,24,57,206,44
6267,33,20,38,364,43
6268,33,21,55,145,40
6269,33,20,31,346,33
6270,33,20,43,170,41
6271,33,10,38,372,31
6272,33,19,58,206,46
6273,54,20,35,263,33
6274,54,19,28,203,48
6275,54,20,36,55,41
6276,54,24,37,5,42
6277,54,20,33,285,63
6278,54,10,50,377,56
6279,54,20,23,333,37
6280,54,21,57,162,58
6281,54,26,39,359,50
6282,54,20,54,35,50
6283,54,18,34,145,50
6284,54,13,26,145,52
6285,54,24,58,3,50
6286,54,10,43,300,35
6287,54,24,26,72,25
6288,54,21,37,116,38
6289,54,21,45,104,49
6290,54,19,34,303,39
6291,54,10,34,331,40
6292,54,10,26,20,40
6293,54,19,59,206,36
6294,54,10,27,385,37
6295,54,21,54,195,42
6296,54,16,23,300,38
6297,54,18,32,199,39
6298,54,21,53,21,33
6299,54,19,35,206,49
6300,54,20,33,0,36
6301,54,24,24,145,34
6302,54,20,38,326,60
6303,54,20,56,180,51
6304,54,10,31,382,37
6305,54,19,29,300,52
6306,54,19,47,172,50
6307,54,20,34,9,20
6308,54,21,60,359,56
6309,54,10,68,188,49
6310,54,10,41,300,52
6311,47,21,37,189,41
6312,47,24,25,206,42
6313,47,10,97,198,49
6314,47,7,55,245,45
6315,47,19,26,331,34
6316,47,19,24,20,41
6317,47,20,60,300,44
6318,47,20,36,187,56
6319,47,19,30,206,49
6320,47,21,55,121,31
6321,47,20,28,392,31
6322,47,20,40,331,46
6323,47,20,52,112,46
6324,47,18,29,87,31
6325,47,21,43,300,47
6326,47,20,49,198,48
6327,47,20,32,41,46
6328,47,18,33,314,34
6329,47,20,30,38,25
6330,47,20,54,180,53
6331,47,21,22,365,43
6332,47,20,42,351,43
6333,47,19,38,198,54
6334,47,19,61,188,47
6335,47,24,36,384,38
6336,47,24,68,206,47
6337,47,21,28,206,41
6338,47,21,132,350,56
6339,47,20,35,206,45
6340,8,24,40,385,32
6341,8,19,42,200,52
6342,8,18,70,109,53
6343,8,16,68,198,53
6344,8,20,34,186,30
6345,8,18,40,194,55
6346,8,20,48,273,46
6347,8,20,23,198,58
6348,8,19,28,198,49
6349,8,20,38,267,36
6350,8,20,32,310,49
6351,8,20,26,255,43
6352,8,20,51,255,49
6353,8,10,29,352,42
6354,8,19,44,246,27
6355,8,19,43,198,47
6356,8,3,39,206,43
6357,8,20,45,200,42
6358,8,21,39,138,53
6359,8,21,80,103,57
6360,8,20,58,359,59
6361,8,20,75,112,47
6362,8,2,59,177,57
6363,8,20,54,16,50
6364,8,21,39,52,47
6365,8,20,48,350,52
6366,8,20,27,228,6
6367,8,24,37,350,46
6368,8,20,48,40,36
6369,8,13,33,145,34
6370,27,7,59,300,50
6371,27,20,36,77,43
6372,27,20,56,41,44
6373,27,20,37,200,37
6374,27,24,59,257,45
6375,27,19,30,7,28
6376,27,20,34,206,38
6377,27,10,26,377,21
6378,27,20,28,35,35
6379,27,19,26,25,31
6380,27,18,46,283,59
6381,27,10,38,41,37
6382,27,10,42,260,41
6383,27,21,44,3,43
6384,27,10,55,206,38
6385,27,21,40,350,52
6386,27,10,51,300,51
6387,27,24,80,350,64
6388,27,20,45,41,37
6389,27,16,36,255,45
6390,27,7,52,7,36
6391,27,24,37,245,42
6392,27,7,66,280,58
6393,27,18,43,138,43
6394,27,17,32,300,57
6395,27,20,43,267,53
6396,27,21,39,4,48
6397,53,20,29,347,46
6398,53,10,49,206,56
6399,53,19,50,203,52
6400,53,10,23,383,33
6401,53,17,20,249,35
6402,53,10,47,382,42
6403,53,20,59,347,47
6404,53,19,21,280,63
6405,53,18,38,302,41
6406,53,20,29,198,44
6407,53,20,49,175,49
6408,53,20,52,300,47
6409,53,19,39,364,30
6410,53,21,21,187,17
6411,53,20,62,308,50
6412,53,21,40,188,47
6413,53,19,31,322,46
6414,53,10,71,345,35
6415,53,20,59,177,56
6416,53,19,68,255,50
6417,53,20,35,245,31
6418,53,10,63,35,44
6419,53,5,31,53,45
6420,53,10,67,92,46
6421,53,19,28,100,39
6422,53,24,64,350,44
6423,53,10,38,186,41
6424,53,25,48,138,56
6425,53,20,47,344,36
6426,53,24,30,263,44
6427,53,19,38,347,46
6428,54,19,28,384,29
6429,54,10,48,267,51
6430,54,20,68,255,45
6431,54,21,24,350,62
6432,54,24,45,338,44
6433,54,18,40,88,34
6434,54,20,28,3,29
6435,54,21,33,116,25
6436,54,20,36,382,35
6437,54,20,39,380,33
6438,54,10,24,13,33
6439,54,20,50,385,42
6440,54,20,31,198,46
6441,54,21,24,233,37
6442,54,19,49,302,61
6443,54,19,34,274,44
6444,54,7,63,68,53
6445,54,20,40,206,55
6446,54,20,29,198,54
6447,54,10,37,53,50
6448,54,26,34,267,38
6449,54,20,78,255,58
6450,54,20,57,331,37
6451,54,20,26,72,7
6452,54,21,82,300,58
6453,54,21,60,300,61
6454,54,19,50,172,62
6455,54,19,56,303,47
6456,54,10,23,385,32
6457,39,20,32,347,57
6458,39,21,37,187,30
6459,39,10,45,328,50
6460,39,21,53,240,48
6461,39,10,37,41,45
6462,39,21,61,300,43
6463,39,21,21,145,41
6464,39,10,61,177,40
6465,39,20,48,76,32
6466,39,24,22,21,44
6467,39,20,43,49,36
6468,39,21,60,175,59
6469,39,19,61,180,52
6470,39,10,30,186,47
6471,39,17,28,206,37
6472,39,20,70,350,48
6473,39,18,43,110,36
6474,39,24,44,377,47
6475,39,7,92,113,47
6476,39,21,48,214,13
6477,39,18,35,201,42
6478,39,21,22,187,26
6479,39,20,30,350,46
6480,39,20,36,186,40
6481,39,20,25,310,39
6482,39,20,32,372,38
6483,39,10,41,347,54
6484,39,21,42,245,35
6485,39,20,35,21,44
6486,39,10,48,255,49
6487,39,19,36,221,44
6488,43,20,38,205,52
6489,43,21,35,9,29
6490,43,21,26,104,48
6491,43,19,46,306,52
6492,43,19,56,203,51
6493,43,19,47,198,29
6494,43,19,19,145,50
6495,43,21,39,4,27
6496,43,10,47,4,46
6497,43,20,43,350,53
6498,43,20,35,347,36
6499,43,10,39,35,46
6500,43,20,41,219,40
6501,43,18,60,350,46
6502,43,10,61,195,57
6503,43,26,78,170,58
6504,43,20,33,35,42
6505,43,20,42,198,47
6506,43,18,37,354,52
6507,43,20,31,377,35
6508,43,20,44,206,56
